seed	tail_id	a	b	c	alpha	beta
120	623	8	12	4	6	10
120	624	8	12	5	2	9
120	625	8	12	6	10	11
120	626	8	12	7	2	9
120	627	8	12	9	2	6
120	628	8	12	10	4	3
120	629	8	12	11	9	2
120	630	9	2	3	4	5
120	631	9	2	4	10	3
120	632	9	2	5	8	12
120	633	9	2	6	5	3
120	634	9	2	7	6	12
120	635	9	2	8	6	10
120	636	9	2	10	4	8
120	637	9	2	11	4	6
120	638	9	2	12	11	6
120	639	9	3	2	4	12
120	640	9	3	4	6	10
120	641	9	3	5	7	12
120	642	9	3	6	10	7
120	643	9	3	7	2	11
120	644	9	3	8	7	2
120	645	9	3	10	11	12
120	646	9	3	11	2	5
120	647	9	3	12	8	6
120	648	9	4	2	10	5
120	649	9	4	3	12	8
120	650	9	4	5	10	7
120	651	9	4	6	11	12
120	652	9	4	7	5	3
120	653	9	4	8	2	6
120	654	9	4	10	8	7
120	655	9	4	11	7	6
120	656	9	4	12	10	3
120	657	9	5	2	6	11
120	658	9	5	3	7	12
120	659	9	5	4	12	3
120	660	9	5	6	12	10
120	661	9	5	7	8	11
120	662	9	5	8	10	2
120	663	9	5	10	2	7
120	664	9	5	11	3	2
120	665	9	5	12	8	2
120	666	9	6	2	10	11
120	667	9	6	3	7	4
120	668	9	6	4	5	3
120	669	9	6	5	11	7
120	670	9	6	7	10	12
120	671	9	6	8	12	4
120	672	9	6	10	4	12
120	673	9	6	11	10	4
120	674	9	6	12	11	7
120	675	9	7	2	5	8
120	676	9	7	3	11	8
120	677	9	7	4	10	3
120	678	9	7	5	8	3
120	679	9	7	6	12	5
120	680	9	7	8	6	2
120	681	9	7	10	12	11
120	682	9	7	11	12	6
120	683	9	7	12	8	5
120	684	9	8	2	4	3
120	685	9	8	3	6	2
120	686	9	8	4	11	7
120	687	9	8	5	10	11
120	688	9	8	6	12	5
120	689	9	8	7	2	12
120	690	9	8	10	5	11
120	691	9	8	11	12	7
120	692	9	8	12	6	3
120	693	9	10	2	4	7
120	694	9	10	3	8	2
120	695	9	10	4	7	8
120	696	9	10	5	7	4
120	697	9	10	6	3	8
120	698	9	10	7	5	4
120	699	9	10	8	11	6
120	700	9	10	11	8	5
120	701	9	10	12	8	4
120	702	9	11	2	3	7
120	703	9	11	3	6	4
120	704	9	11	4	7	5
120	705	9	11	5	12	8
120	706	9	11	6	8	2
120	707	9	11	7	4	10
120	708	9	11	8	3	2
120	709	9	11	10	5	7
120	710	9	11	12	5	3
120	711	9	12	2	3	5
120	712	9	12	3	5	8
120	713	9	12	4	11	7
120	714	9	12	5	11	10
120	715	9	12	6	11	2
120	716	9	12	7	5	3
120	717	9	12	8	7	11
120	718	9	12	10	7	3
120	719	9	12	11	10	8
120	720	10	2	3	5	12
120	721	10	2	4	11	7
120	722	10	2	5	9	12
120	723	10	2	6	8	11
120	724	10	2	7	4	3
120	725	10	2	8	3	9
120	726	10	2	9	6	7
120	727	10	2	11	7	3
120	728	10	2	12	3	9
120	729	10	3	2	9	6
120	730	10	3	4	9	8
120	731	10	3	5	7	6
120	732	10	3	6	5	2
120	733	10	3	7	11	6
120	734	10	3	8	4	2
120	735	10	3	9	8	12
120	736	10	3	11	6	8
120	737	10	3	12	7	11
120	738	10	4	2	6	7
120	739	10	4	3	12	7
120	740	10	4	5	12	11
120	741	10	4	6	5	3
120	742	10	4	7	3	11
120	743	10	4	8	12	6
120	744	10	4	9	6	2
120	745	10	4	11	5	12
120	746	10	4	12	5	8
120	747	10	5	2	4	8
120	748	10	5	3	6	9
120	749	10	5	4	7	2
120	750	10	5	6	9	4
120	751	10	5	7	9	3
120	752	10	5	8	9	6
120	753	10	5	9	8	7
120	754	10	5	11	3	8
120	755	10	5	12	11	4
120	756	10	6	2	7	11
120	757	10	6	3	2	12
120	758	10	6	4	5	11
120	759	10	6	5	2	7
120	760	10	6	7	12	9
120	761	10	6	8	2	4
120	762	10	6	9	7	12
120	763	10	6	11	4	5
120	764	10	6	12	9	3
120	765	10	7	2	11	6
120	766	10	7	3	5	8
120	767	10	7	4	3	8
120	768	10	7	5	4	12
120	769	10	7	6	11	8
120	770	10	7	8	4	9
120	771	10	7	9	4	12
120	772	10	7	11	9	6
120	773	10	7	12	8	2
120	774	10	8	2	3	5
120	775	10	8	3	6	2
120	776	10	8	4	2	3
120	777	10	8	5	7	3
120	778	10	8	6	11	9
120	779	10	8	7	9	4
120	780	10	8	9	6	12
120	781	10	8	11	12	7
120	782	10	8	12	11	2
120	783	10	9	2	8	12
120	784	10	9	3	12	7
120	785	10	9	4	7	11
120	786	10	9	5	7	2
120	787	10	9	6	3	11
120	788	10	9	7	5	11
120	789	10	9	8	11	4
120	790	10	9	11	6	7
120	791	10	9	12	2	5
120	792	10	11	2	12	6
120	793	10	11	3	8	9
120	794	10	11	4	2	9
120	795	10	11	5	8	6
120	796	10	11	6	5	8
120	797	10	11	7	2	8
120	798	10	11	8	9	6
120	799	10	11	9	6	3
120	800	10	11	12	8	5
120	801	10	12	2	5	8
120	802	10	12	3	6	9
120	803	10	12	4	3	2
120	804	10	12	5	9	4
120	805	10	12	6	9	3
120	806	10	12	7	5	6
120	807	10	12	8	7	6
120	808	10	12	9	7	5
120	809	10	12	11	3	7
120	810	11	2	3	4	7
120	811	11	2	4	9	7
120	812	11	2	5	10	6
120	813	11	2	6	10	5
120	814	11	2	7	12	6
120	815	11	2	8	7	9
120	816	11	2	9	5	4
120	817	11	2	10	4	9
120	818	11	2	12	3	5
120	819	11	3	2	12	10
120	820	11	3	4	2	9
120	821	11	3	5	9	8
120	822	11	3	6	12	10
120	823	11	3	7	9	12
120	824	11	3	8	4	10
120	825	11	3	9	5	8
120	826	11	3	10	7	8
120	827	11	3	12	6	9
120	828	11	4	2	9	3
120	829	11	4	3	2	9
120	830	11	4	5	2	6
120	831	11	4	6	8	2
120	832	11	4	7	9	3
120	833	11	4	8	12	5
120	834	11	4	9	12	7
120	835	11	4	10	9	5
120	836	11	4	12	9	8
120	837	11	5	2	6	8
120	838	11	5	3	7	10
120	839	11	5	4	10	9
120	840	11	5	6	7	3
120	841	11	5	7	12	10
120	842	11	5	8	10	12
120	843	11	5	9	2	3
120	844	11	5	10	4	2
120	845	11	5	12	7	2
120	846	11	6	2	12	3
120	847	11	6	3	8	4
120	848	11	6	4	2	8
120	849	11	6	5	4	9
120	850	11	6	7	5	3
120	851	11	6	8	4	3
120	852	11	6	9	8	5
120	853	11	6	10	5	3
120	854	11	6	12	2	5
120	855	11	7	2	12	9
120	856	11	7	3	8	12
120	857	11	7	4	3	8
120	858	11	7	5	4	10
120	859	11	7	6	5	12
120	860	11	7	8	2	9
120	861	11	7	9	4	3
120	862	11	7	10	9	4
120	863	11	7	12	6	3
120	864	11	8	2	5	9
120	865	11	8	3	10	2
120	866	11	8	4	6	10
120	867	11	8	5	6	2
120	868	11	8	6	12	10
120	869	11	8	7	9	10
120	870	11	8	9	7	12
120	871	11	8	10	9	12
120	872	11	8	12	5	9
120	873	11	9	2	10	7
120	874	11	9	3	8	6
120	875	11	9	4	3	10
120	876	11	9	5	7	8
120	877	11	9	6	7	5
120	878	11	9	7	3	5
120	879	11	9	8	3	4
120	880	11	9	10	7	4
120	881	11	9	12	5	4
120	882	11	10	2	4	8
120	883	11	10	3	12	7
120	884	11	10	4	5	8
120	885	11	10	5	3	4
120	886	11	10	6	4	5
120	887	11	10	7	4	8
120	888	11	10	8	5	12
120	889	11	10	9	2	5
120	890	11	10	12	6	3
120	891	11	12	2	3	8
120	892	11	12	3	10	4
120	893	11	12	4	3	10
120	894	11	12	5	10	8
120	895	11	12	6	10	3
120	896	11	12	7	4	2
120	897	11	12	8	7	2
120	898	11	12	9	2	10
120	899	11	12	10	4	7
120	900	12	2	3	9	6
120	901	12	2	4	6	11
120	902	12	2	5	8	3
120	903	12	2	6	9	3
120	904	12	2	7	6	11
120	905	12	2	8	5	3
120	906	12	2	9	10	8
120	907	12	2	10	8	9
120	908	12	2	11	5	6
120	909	12	3	2	7	8
120	910	12	3	4	11	10
120	911	12	3	5	4	10
120	912	12	3	6	11	8
120	913	12	3	7	9	10
120	914	12	3	8	2	11
120	915	12	3	9	6	5
120	916	12	3	10	2	8
120	917	12	3	11	7	4
120	918	12	4	2	6	7
120	919	12	4	3	5	6
120	920	12	4	5	11	8
120	921	12	4	6	11	9
120	922	12	4	7	3	5
120	923	12	4	8	9	2
120	924	12	4	9	6	8
120	925	12	4	10	2	8
120	926	12	4	11	2	9
120	927	12	5	2	9	11
120	928	12	5	3	2	8
120	929	12	5	4	9	10
120	930	12	5	6	11	3
120	931	12	5	7	9	10
120	932	12	5	8	2	7
120	933	12	5	9	8	10
120	934	12	5	10	3	6
120	935	12	5	11	9	10
120	936	12	6	2	5	8
120	937	12	6	3	9	10
120	938	12	6	4	2	3
120	939	12	6	5	3	11
120	940	12	6	7	3	9
120	941	12	6	8	4	11
120	942	12	6	9	5	2
120	943	12	6	10	11	3
120	944	12	6	11	8	9
120	945	12	7	2	8	10
120	946	12	7	3	9	6
120	947	12	7	4	10	9
120	948	12	7	5	10	8
120	949	12	7	6	11	8
120	950	12	7	8	5	9
120	951	12	7	9	10	2
120	952	12	7	10	3	4
120	953	12	7	11	8	9
120	954	12	8	2	6	9
120	955	12	8	3	11	5
120	956	12	8	4	7	11
120	957	12	8	5	10	11
120	958	12	8	6	3	9
120	959	12	8	7	4	6
120	960	12	8	9	11	6
120	961	12	8	10	3	9
120	962	12	8	11	9	6
120	963	12	9	2	8	5
120	964	12	9	3	6	2
120	965	12	9	4	5	6
120	966	12	9	5	11	6
120	967	12	9	6	4	8
120	968	12	9	7	6	4
120	969	12	9	8	4	5
120	970	12	9	10	2	4
120	971	12	9	11	3	10
120	972	12	10	2	8	6
120	973	12	10	3	11	4
120	974	12	10	4	6	3
120	975	12	10	5	2	4
120	976	12	10	6	7	9
120	977	12	10	7	6	9
120	978	12	10	8	3	2
120	979	12	10	9	2	6
120	980	12	10	11	3	9
120	981	12	11	2	8	6
120	982	12	11	3	8	7
120	983	12	11	4	2	3
120	984	12	11	5	2	8
120	985	12	11	6	3	5
120	986	12	11	7	2	10
120	987	12	11	8	10	4
120	988	12	11	9	5	10
120	989	12	11	10	9	3
123	0	2	3	4	8	9
123	1	2	3	5	12	4
123	2	2	3	6	10	8
123	3	2	3	7	12	6
123	4	2	3	8	6	9
123	5	2	3	9	5	6
123	6	2	3	10	8	9
123	7	2	3	11	5	6
123	8	2	3	12	10	7
123	9	2	4	3	8	6
123	10	2	4	5	7	10
123	11	2	4	6	10	5
123	12	2	4	7	3	9
123	13	2	4	8	10	11
123	14	2	4	9	10	3
123	15	2	4	10	11	12
123	16	2	4	11	12	10
123	17	2	4	12	7	11
123	18	2	5	3	6	8
123	19	2	5	4	3	12
123	20	2	5	6	12	7
123	21	2	5	7	10	8
123	22	2	5	8	11	10
123	23	2	5	9	4	11
123	24	2	5	10	9	7
123	25	2	5	11	9	7
123	26	2	5	12	11	4
123	27	2	6	3	8	9
123	28	2	6	4	12	3
123	29	2	6	5	7	12
123	30	2	6	7	5	4
123	31	2	6	8	5	4
123	32	2	6	9	8	12
123	33	2	6	10	3	11
123	34	2	6	11	4	10
123	35	2	6	12	11	10
123	36	2	7	3	4	5
123	37	2	7	4	5	12
123	38	2	7	5	9	11
123	39	2	7	6	11	8
123	40	2	7	8	4	5
123	41	2	7	9	5	8
123	42	2	7	10	3	9
123	43	2	7	11	8	10
123	44	2	7	12	6	8
123	45	2	8	3	12	6
123	46	2	8	4	11	6
123	47	2	8	5	7	12
123	48	2	8	6	5	9
123	49	2	8	7	12	9
123	50	2	8	9	6	10
123	51	2	8	10	7	12
123	52	2	8	11	4	10
123	53	2	8	12	5	4
123	54	2	9	3	4	8
123	55	2	9	4	12	8
123	56	2	9	5	11	7
123	57	2	9	6	4	7
123	58	2	9	7	3	12
123	59	2	9	8	4	3
123	60	2	9	10	8	7
123	61	2	9	11	4	10
123	62	2	9	12	5	4
123	63	2	10	3	7	4
123	64	2	10	4	7	8
123	65	2	10	5	8	12
123	66	2	10	6	3	9
123	67	2	10	7	11	6
123	68	2	10	8	9	12
123	69	2	10	9	4	11
123	70	2	10	11	6	7
123	71	2	10	12	9	4
123	72	2	11	3	7	4
123	73	2	11	4	8	9
123	74	2	11	5	6	9
123	75	2	11	6	4	7
123	76	2	11	7	6	8
123	77	2	11	8	7	10
123	78	2	11	9	3	6
123	79	2	11	10	6	9
123	80	2	11	12	6	10
123	81	2	12	3	8	11
123	82	2	12	4	9	6
123	83	2	12	5	10	3
123	84	2	12	6	5	7
123	85	2	12	7	8	6
123	86	2	12	8	9	4
123	87	2	12	9	10	4
123	88	2	12	10	7	6
123	89	2	12	11	10	3
123	90	3	2	4	9	8
123	91	3	2	5	10	8
123	92	3	2	6	10	4
123	93	3	2	7	5	12
123	94	3	2	8	4	6
123	95	3	2	9	6	11
123	96	3	2	10	7	4
123	97	3	2	11	5	9
123	98	3	2	12	7	4
123	99	3	4	2	9	5
123	100	3	4	5	11	8
123	101	3	4	6	2	7
123	102	3	4	7	2	6
123	103	3	4	8	6	2
123	104	3	4	9	8	10
123	105	3	4	10	6	12
123	106	3	4	11	7	6
123	107	3	4	12	7	2
123	108	3	5	2	6	9
123	109	3	5	4	9	6
123	110	3	5	6	7	8
123	111	3	5	7	6	2
123	112	3	5	8	9	6
123	113	3	5	9	6	2
123	114	3	5	10	11	9
123	115	3	5	11	12	7
123	116	3	5	12	11	2
123	117	3	6	2	9	10
123	118	3	6	4	8	7
123	119	3	6	5	10	7
123	120	3	6	7	5	8
123	121	3	6	8	11	9
123	122	3	6	9	5	10
123	123	3	6	10	2	12
123	124	3	6	11	5	12
123	125	3	6	12	5	11
123	126	3	7	2	10	5
123	127	3	7	4	5	6
123	128	3	7	5	8	10
123	129	3	7	6	11	9
123	130	3	7	8	9	5
123	131	3	7	9	12	10
123	132	3	7	10	9	8
123	133	3	7	11	9	8
123	134	3	7	12	6	11
123	135	3	8	2	7	9
123	136	3	8	4	5	12
123	137	3	8	5	9	7
123	138	3	8	6	12	9
123	139	3	8	7	10	5
123	140	3	8	9	10	5
123	141	3	8	10	4	12
123	142	3	8	11	4	10
123	143	3	8	12	2	6
123	144	3	9	2	7	6
123	145	3	9	4	7	2
123	146	3	9	5	11	7
123	147	3	9	6	4	2
123	148	3	9	7	12	11
123	149	3	9	8	4	11
123	150	3	9	10	11	5
123	151	3	9	11	7	5
123	152	3	9	12	5	2
123	153	3	10	2	12	6
123	154	3	10	4	9	8
123	155	3	10	5	6	11
123	156	3	10	6	9	12
123	157	3	10	7	6	2
123	158	3	10	8	6	12
123	159	3	10	9	6	5
123	160	3	10	11	5	12
123	161	3	10	12	9	4
123	162	3	11	2	9	12
123	163	3	11	4	5	9
123	164	3	11	5	10	7
123	165	3	11	6	2	5
123	166	3	11	7	9	5
123	167	3	11	8	6	7
123	168	3	11	9	6	5
123	169	3	11	10	9	8
123	170	3	11	12	2	6
123	171	3	12	2	6	11
123	172	3	12	4	9	10
123	173	3	12	5	4	8
123	174	3	12	6	9	11
123	175	3	12	7	2	6
123	176	3	12	8	11	9
123	177	3	12	9	4	11
123	178	3	12	10	7	5
123	179	3	12	11	9	7
123	180	4	2	3	12	6
123	181	4	2	5	10	9
123	182	4	2	6	12	3
123	183	4	2	7	12	9
123	184	4	2	8	11	5
123	185	4	2	9	11	5
123	186	4	2	10	6	7
123	187	4	2	11	9	10
123	188	4	2	12	11	9
123	189	4	3	2	11	10
123	190	4	3	5	7	2
123	191	4	3	6	12	7
123	192	4	3	7	10	9
123	193	4	3	8	11	12
123	194	4	3	9	11	5
123	195	4	3	10	12	8
123	196	4	3	11	6	7
123	197	4	3	12	5	11
123	198	4	5	2	10	3
123	199	4	5	3	7	10
123	200	4	5	6	7	11
123	201	4	5	7	2	9
123	202	4	5	8	9	10
123	203	4	5	9	2	7
123	204	4	5	10	8	9
123	205	4	5	11	7	8
123	206	4	5	12	9	7
123	207	4	6	2	10	3
123	208	4	6	3	9	8
123	209	4	6	5	7	12
123	210	4	6	7	2	9
123	211	4	6	8	10	7
123	212	4	6	9	12	7
123	213	4	6	10	9	7
123	214	4	6	11	9	5
123	215	4	6	12	8	2
123	216	4	7	2	11	9
123	217	4	7	3	11	12
123	218	4	7	5	9	3
123	219	4	7	6	2	12
123	220	4	7	8	5	9
123	221	4	7	9	11	8
123	222	4	7	10	5	6
123	223	4	7	11	10	8
123	224	4	7	12	8	5
123	225	4	8	2	5	10
123	226	4	8	3	5	12
123	227	4	8	5	11	10
123	228	4	8	6	12	11
123	229	4	8	7	2	3
123	230	4	8	9	3	7
123	231	4	8	10	2	9
123	232	4	8	11	9	7
123	233	4	8	12	7	3
123	234	4	9	2	10	7
123	235	4	9	3	6	2
123	236	4	9	5	3	12
123	237	4	9	6	8	10
123	238	4	9	7	8	10
123	239	4	9	8	10	7
123	240	4	9	10	11	8
123	241	4	9	11	2	3
123	242	4	9	12	5	7
123	243	4	10	2	5	11
123	244	4	10	3	8	6
123	245	4	10	5	7	3
123	246	4	10	6	9	11
123	247	4	10	7	3	6
123	248	4	10	8	5	3
123	249	4	10	9	3	5
123	250	4	10	11	9	7
123	251	4	10	12	7	3
123	252	4	11	2	3	7
123	253	4	11	3	5	8
123	254	4	11	5	12	3
123	255	4	11	6	7	12
123	256	4	11	7	2	8
123	257	4	11	8	3	6
123	258	4	11	9	3	12
123	259	4	11	10	9	2
123	260	4	11	12	8	9
123	261	4	12	2	8	7
123	262	4	12	3	6	8
123	263	4	12	5	3	8
123	264	4	12	6	2	7
123	265	4	12	7	11	2
123	266	4	12	8	7	9
123	267	4	12	9	6	10
123	268	4	12	10	11	2
123	269	4	12	11	9	3
123	270	5	2	3	7	12
123	271	5	2	4	3	6
123	272	5	2	6	4	3
123	273	5	2	7	9	11
123	274	5	2	8	7	11
123	275	5	2	9	8	12
123	276	5	2	10	3	4
123	277	5	2	11	9	3
123	278	5	2	12	7	6
123	279	5	3	2	6	11
123	280	5	3	4	9	12
123	281	5	3	6	8	7
123	282	5	3	7	6	8
123	283	5	3	8	9	2
123	284	5	3	9	6	4
123	285	5	3	10	12	8
123	286	5	3	11	4	2
123	287	5	3	12	4	11
123	288	5	4	2	3	10
123	289	5	4	3	7	8
123	290	5	4	6	10	3
123	291	5	4	7	10	8
123	292	5	4	8	11	3
123	293	5	4	9	7	12
123	294	5	4	10	7	9
123	295	5	4	11	3	9
123	296	5	4	12	8	11
123	297	5	6	2	3	10
123	298	5	6	3	2	7
123	299	5	6	4	10	8
123	300	5	6	7	11	3
123	301	5	6	8	2	4
123	302	5	6	9	10	7
123	303	5	6	10	9	8
123	304	5	6	11	8	7
123	305	5	6	12	8	11
123	306	5	7	2	6	3
123	307	5	7	3	9	12
123	308	5	7	4	3	8
123	309	5	7	6	9	3
123	310	5	7	8	11	6
123	311	5	7	9	11	3
123	312	5	7	10	2	8
123	313	5	7	11	2	9
123	314	5	7	12	8	2
123	315	5	8	2	6	10
123	316	5	8	3	4	6
123	317	5	8	4	6	2
123	318	5	8	6	3	4
123	319	5	8	7	12	11
123	320	5	8	9	4	2
123	321	5	8	10	9	12
123	322	5	8	11	9	7
123	323	5	8	12	2	10
123	324	5	9	2	4	8
123	325	5	9	3	8	12
123	326	5	9	4	12	6
123	327	5	9	6	8	3
123	328	5	9	7	12	10
123	329	5	9	8	10	4
123	330	5	9	10	3	12
123	331	5	9	11	6	10
123	332	5	9	12	11	4
123	333	5	10	2	12	4
123	334	5	10	3	2	12
123	335	5	10	4	9	11
123	336	5	10	6	2	7
123	337	5	10	7	3	8
123	338	5	10	8	2	12
123	339	5	10	9	6	11
123	340	5	10	11	7	3
123	341	5	10	12	6	2
123	342	5	11	2	4	12
123	343	5	11	3	7	9
123	344	5	11	4	12	8
123	345	5	11	6	3	7
123	346	5	11	7	6	12
123	347	5	11	8	6	2
123	348	5	11	9	8	12
123	349	5	11	10	2	12
123	350	5	11	12	2	7
123	351	5	12	2	9	4
123	352	5	12	3	8	9
123	353	5	12	4	6	7
123	354	5	12	6	9	8
123	355	5	12	7	9	10
123	356	5	12	8	11	3
123	357	5	12	9	8	11
123	358	5	12	10	3	4
123	359	5	12	11	8	2
123	360	6	2	3	12	5
123	361	6	2	4	9	8
123	362	6	2	5	7	4
123	363	6	2	7	4	8
123	364	6	2	8	9	12
123	365	6	2	9	5	4
123	366	6	2	10	4	8
123	367	6	2	11	5	12
123	368	6	2	12	9	8
123	369	6	3	2	8	7
123	370	6	3	4	11	5
123	371	6	3	5	12	4
123	372	6	3	7	8	5
123	373	6	3	8	2	5
123	374	6	3	9	5	4
123	375	6	3	10	12	11
123	376	6	3	11	5	9
123	377	6	3	12	4	10
123	378	6	4	2	5	7
123	379	6	4	3	12	10
123	380	6	4	5	10	2
123	381	6	4	7	8	3
123	382	6	4	8	7	5
123	383	6	4	9	11	7
123	384	6	4	10	11	12
123	385	6	4	11	9	8
123	386	6	4	12	7	9
123	387	6	5	2	7	9
123	388	6	5	3	9	12
123	389	6	5	4	11	10
123	390	6	5	7	11	8
123	391	6	5	8	9	10
123	392	6	5	9	12	7
123	393	6	5	10	7	9
123	394	6	5	11	9	7
123	395	6	5	12	9	10
123	396	6	7	2	8	12
123	397	6	7	3	9	12
123	398	6	7	4	2	12
123	399	6	7	5	3	9
123	400	6	7	8	5	2
123	401	6	7	9	3	10
123	402	6	7	10	4	11
123	403	6	7	11	5	4
123	404	6	7	12	10	5
123	405	6	8	2	5	10
123	406	6	8	3	7	5
123	407	6	8	4	12	7
123	408	6	8	5	11	9
123	409	6	8	7	12	9
123	410	6	8	9	7	4
123	411	6	8	10	12	4
123	412	6	8	11	5	2
123	413	6	8	12	10	11
123	414	6	9	2	4	12
123	415	6	9	3	4	2
123	416	6	9	4	12	8
123	417	6	9	5	7	10
123	418	6	9	7	8	2
123	419	6	9	8	2	4
123	420	6	9	10	2	4
123	421	6	9	11	5	12
123	422	6	9	12	2	10
123	423	6	10	2	9	11
123	424	6	10	3	4	12
123	425	6	10	4	9	11
123	426	6	10	5	8	3
123	427	6	10	7	2	4
123	428	6	10	8	9	3
123	429	6	10	9	2	4
123	430	6	10	11	4	3
123	431	6	10	12	11	4
123	432	6	11	2	4	12
123	433	6	11	3	8	5
123	434	6	11	4	9	7
123	435	6	11	5	10	2
123	436	6	11	7	9	8
123	437	6	11	8	3	7
123	438	6	11	9	4	12
123	439	6	11	10	5	4
123	440	6	11	12	2	4
123	441	6	12	2	11	3
123	442	6	12	3	2	4
123	443	6	12	4	11	10
123	444	6	12	5	7	4
123	445	6	12	7	2	4
123	446	6	12	8	10	2
123	447	6	12	9	7	11
123	448	6	12	10	3	8
123	449	6	12	11	7	9
123	450	7	2	3	10	9
123	451	7	2	4	11	3
123	452	7	2	5	9	8
123	453	7	2	6	3	5
123	454	7	2	8	5	10
123	455	7	2	9	11	3
123	456	7	2	10	3	9
123	457	7	2	11	12	4
123	458	7	2	12	11	4
123	459	7	3	2	6	5
123	460	7	3	4	10	2
123	461	7	3	5	12	4
123	462	7	3	6	9	5
123	463	7	3	8	9	10
123	464	7	3	9	5	12
123	465	7	3	10	8	9
123	466	7	3	11	9	2
123	467	7	3	12	5	8
123	468	7	4	2	3	10
123	469	7	4	3	9	8
123	470	7	4	5	2	6
123	471	7	4	6	5	9
123	472	7	4	8	10	6
123	473	7	4	9	3	6
123	474	7	4	10	2	12
123	475	7	4	11	8	10
123	476	7	4	12	2	9
123	477	7	5	2	3	9
123	478	7	5	3	11	9
123	479	7	5	4	12	10
123	480	7	5	6	3	2
123	481	7	5	8	10	2
123	482	7	5	9	4	11
123	483	7	5	10	3	8
123	484	7	5	11	9	6
123	485	7	5	12	9	6
123	486	7	6	2	4	5
123	487	7	6	3	10	11
123	488	7	6	4	8	10
123	489	7	6	5	10	8
123	490	7	6	8	3	4
123	491	7	6	9	3	8
123	492	7	6	10	5	8
123	493	7	6	11	5	8
123	494	7	6	12	8	3
123	495	7	8	2	9	10
123	496	7	8	3	9	4
123	497	7	8	4	2	10
123	498	7	8	5	6	9
123	499	7	8	6	5	9
123	500	7	8	9	3	4
123	501	7	8	10	3	9
123	502	7	8	11	6	10
123	503	7	8	12	11	2
123	504	7	9	2	8	4
123	505	7	9	3	2	8
123	506	7	9	4	10	6
123	507	7	9	5	6	11
123	508	7	9	6	5	11
123	509	7	9	8	3	12
123	510	7	9	10	2	8
123	511	7	9	11	5	6
123	512	7	9	12	3	5
123	513	7	10	2	8	9
123	514	7	10	3	4	6
123	515	7	10	4	8	12
123	516	7	10	5	8	4
123	517	7	10	6	5	2
123	518	7	10	8	12	9
123	519	7	10	9	2	11
123	520	7	10	11	5	12
123	521	7	10	12	4	11
123	522	7	11	2	6	12
123	523	7	11	3	6	4
123	524	7	11	4	8	6
123	525	7	11	5	9	12
123	526	7	11	6	4	10
123	527	7	11	8	6	9
123	528	7	11	9	6	2
123	529	7	11	10	4	6
123	530	7	11	12	4	2
123	531	7	12	2	6	4
123	532	7	12	3	4	8
123	533	7	12	4	10	6
123	534	7	12	5	9	3
123	535	7	12	6	8	5
123	536	7	12	8	11	2
123	537	7	12	9	11	2
123	538	7	12	10	11	8
123	539	7	12	11	9	5
123	540	8	2	3	9	12
123	541	8	2	4	9	6
123	542	8	2	5	9	11
123	543	8	2	6	4	3
123	544	8	2	7	12	5
123	545	8	2	9	4	11
123	546	8	2	10	4	6
123	547	8	2	11	7	9
123	548	8	2	12	7	9
123	549	8	3	2	7	10
123	550	8	3	4	5	6
123	551	8	3	5	12	10
123	552	8	3	6	12	2
123	553	8	3	7	9	5
123	554	8	3	9	5	4
123	555	8	3	10	5	4
123	556	8	3	11	12	2
123	557	8	3	12	6	11
123	558	8	4	2	6	7
123	559	8	4	3	11	9
123	560	8	4	5	2	11
123	561	8	4	6	5	2
123	562	8	4	7	5	6
123	563	8	4	9	5	7
123	564	8	4	10	9	12
123	565	8	4	11	10	7
123	566	8	4	12	11	3
123	567	8	5	2	10	4
123	568	8	5	3	2	6
123	569	8	5	4	12	3
123	570	8	5	6	11	3
123	571	8	5	7	10	9
123	572	8	5	9	6	11
123	573	8	5	10	3	2
123	574	8	5	11	3	6
123	575	8	5	12	7	6
123	576	8	6	2	10	12
123	577	8	6	3	7	5
123	578	8	6	4	5	11
123	579	8	6	5	7	2
123	580	8	6	7	2	11
123	581	8	6	9	4	2
123	582	8	6	10	7	9
123	583	8	6	11	10	2
123	584	8	6	12	4	2
123	585	8	7	2	10	11
123	586	8	7	3	9	5
123	587	8	7	4	11	2
123	588	8	7	5	2	11
123	589	8	7	6	9	5
123	590	8	7	9	10	11
123	591	8	7	10	12	2
123	592	8	7	11	6	2
123	593	8	7	12	10	6
123	594	8	9	2	3	7
123	595	8	9	3	5	4
123	596	8	9	4	3	6
123	597	8	9	5	3	2
123	598	8	9	6	11	5
123	599	8	9	7	6	12
123	600	8	9	10	11	3
123	601	8	9	11	10	7
123	602	8	9	12	7	6
123	603	8	10	2	6	7
123	604	8	10	3	2	6
123	605	8	10	4	5	2
123	606	8	10	5	11	6
123	607	8	10	6	12	5
123	608	8	10	7	6	12
123	609	8	10	9	5	3
123	610	8	10	11	4	6
123	611	8	10	12	11	7
123	612	8	11	2	4	7
123	613	8	11	3	2	6
123	614	8	11	4	6	9
123	615	8	11	5	2	7
123	616	8	11	6	4	3
123	617	8	11	7	5	3
123	618	8	11	9	7	12
123	619	8	11	10	3	7
123	620	8	11	12	5	4
123	621	8	12	2	11	5
123	622	8	12	3	9	11
123	623	8	12	4	6	5
123	624	8	12	5	7	9
123	625	8	12	6	3	7
123	626	8	12	7	6	5
123	627	8	12	9	3	5
123	628	8	12	10	4	9
123	629	8	12	11	9	6
123	630	9	2	3	4	5
